year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,class
1992,295592,0.4515581803248123,0.483401554587971,10,-22.00368865037508,1,0.2146273610761189,0.7606582210852981,0.1776983369216697,0.527440547318974,194.19618796600983,3,Blues
1952,194205,0.2825674814122678,0.4950377472816721,0,-17.538789951815275,0,0.0917281735526847,0.4785651149416927,0.0540514858518446,0.7078979639260977,179.72209541749203,4,Blues
1960,228078,0.6396843260611467,0.1821370524674584,2,-20.54176652061883,0,0.2252915904263378,0.064312283638116,0.7103385616337251,0.060720204050785,84.62974322233953,3,Blues
2013,141365,0.5150206102891739,0.9734574431937512,4,-22.799888108083096,1,0.8147086621803166,0.520403207204155,0.2759478373281891,0.8336679530404236,66.08159847437818,5,Blues
1986,147144,0.7119445649638471,0.7507437236872141,10,-43.80612703179891,1,0.058939706994889,0.3289146427638678,0.3750247581011294,0.564875848978571,172.39509228326068,4,Blues
1996,138275,0.4755030164337775,0.8980643093828516,6,-17.635016334940197,0,0.8109048404718107,0.3814874733466105,0.2454298371818147,0.1854463797244804,98.33276171624324,4,Blues
2013,299863,0.2835304590331455,0.1444247256371967,5,-13.997195342348284,0,0.1134341455584515,0.6674035250046463,0.7464626118720208,0.3659032216204974,199.2991058191892,5,Blues
1977,253975,0.753561770948728,0.6593096352671319,4,-9.233182008676778,1,0.4407876696411127,0.8609073637241428,0.2289888188593177,0.6827238452692782,105.30117825092096,3,Blues
1995,136943,0.9667890764977088,0.0624028728664423,0,-43.7329319999874,0,0.0448515720468146,0.0978147949771025,0.3180397572143563,0.5188122924361946,54.98317972157286,5,Blues
2017,265702,0.4431616747761346,0.4522404902204894,5,-22.05053790690017,0,0.2587812786269673,0.5680355957475435,0.4607190176689468,0.5120013896793008,176.5595266826308,5,Blues
2020,286117,0.7073899791798283,0.130329439821466,3,-8.904992838817058,0,0.5395856992187268,0.4555994329489248,0.2217801694071707,0.7522383934663179,79.687160031818,5,Blues
1985,198240,0.9496741690201864,0.199297424958926,2,-34.61027185042191,0,0.8067016815185273,0.3934885841310217,0.1903288224716939,0.3713163853383563,115.99569180415662,5,Blues
2023,128777,0.8559139630386514,0.8727235337169128,7,-46.12021158904134,0,0.6022531186724939,0.8231720968528065,0.1696141213993387,0.3285265893248261,161.01399890745284,5,Blues
1973,248967,0.7095932854869934,0.0584806575694197,6,-19.99447661110609,1,0.4520978167284534,0.0867558608930401,0.8163154040224473,0.0894142466197065,85.33332758578723,4,Blues
1996,296551,0.4851325337213459,0.2152138904148842,9,-30.934723849098845,1,0.2677042364421237,0.1459606367962685,0.981136433522672,0.2289915413645536,117.12956056532876,3,Blues
1964,208551,0.7839119726225787,0.3441462156309105,8,-23.982267022555853,1,0.8209481531929794,0.8356592567935289,0.4256481898848175,0.0030552281425404,79.82425956588514,3,Blues
1962,272539,0.1915519773585496,0.8422346762541255,8,-17.21203150604294,1,0.1679548193569557,0.6988723473021693,0.8201125375827807,0.6838698841256375,192.97831935221765,3,Blues
1976,224136,0.7629298106033973,0.2961590180605352,2,-14.560581799779108,0,0.0862423717664415,0.8501835798308849,0.9809094133140748,0.0685806842966935,192.6029134075608,4,Blues
1960,298482,0.694803027247534,0.3683916501940446,3,-46.506978327834354,0,0.8969662214522619,0.7150778987861437,0.6970669449763619,0.8332840362340972,168.39643759922168,3,Blues
1956,255863,0.1550841556559721,0.1428926975823321,0,-24.26741289954981,1,0.3116737455097533,0.5423886758813002,0.0427182104263306,0.2638475035931914,135.39768214661842,3,Blues
2003,203884,0.1951990521316527,0.8486335019819574,8,-10.350016747932834,1,0.7464814265214066,0.8510883146294762,0.2898226734732859,0.3070987983826262,76.7548771328552,4,Blues
1971,164699,0.0490393696469164,0.2982222403918708,8,-21.071319576286392,1,0.4670477931371359,0.8509869667662942,0.0864591654385588,0.6201799187012674,114.008150932174,3,Blues
1964,230607,0.3854451121528319,0.0285111625847541,6,-51.647609099360366,1,0.4276665260047497,0.3080689373877446,0.5963791032187047,0.95698600674211,76.18914399212024,3,Blues
1978,170384,0.006214404045562,0.178330037974987,8,-22.112950310772973,1,0.5628227311482287,0.1027528194828646,0.2677911371278603,0.7037620665484714,175.38070942782008,5,Blues
1994,208256,0.459212645699112,0.3825163797745154,0,-58.576403356494055,1,0.0840806661828864,0.2203742775175694,0.653655555833607,0.2957050690524047,153.53690856201752,4,Blues
1955,121733,0.6565615253575539,0.0918178387640907,10,-45.01041376644493,0,0.4695828696740917,0.279410887551711,0.3168115252219441,0.1040360118922957,195.1147893668596,5,Blues
1991,170339,0.7848852770219,0.2338515342746029,2,-1.6078864885499229,0,0.1000545555694305,0.8924549292140671,0.8969259243705344,0.727356249357713,108.77200094210568,5,Blues
1963,179441,0.0560040357075867,0.8884752007407497,2,-5.706224333228306,1,0.8795132705104385,0.210341654418475,0.9955870562037916,0.5762280132109384,80.8846031419167,4,Blues
2005,239954,0.5675556057115522,0.7303330959271771,0,-55.77951420524562,0,0.2662041590059438,0.7231123930233421,0.983597068243327,0.0376811952111956,184.78928890643985,3,Blues
1963,290154,0.5730441678561047,0.583122401663483,9,-20.028558864865936,1,0.1624614450061952,0.3859049848517483,0.305967304537999,0.3205887556280621,175.4537575602535,5,Blues
1966,237146,0.6700089642237861,0.2169627102861122,10,-17.09016652141147,1,0.7360889256653392,0.9355055451879692,0.3778990012363554,0.3622770515131214,195.0118254410488,4,Blues
2020,206562,0.4945141091576112,0.7768161062420039,2,-46.36737402089053,1,0.6175484550239443,0.0730710530470556,0.202455715783224,0.9740730032232502,126.9326155136213,5,Blues
1990,199978,0.7402649537791696,0.1895698400703744,8,-31.25485069265268,0,0.5367744309763514,0.9499271254170412,0.0749322891406537,0.931974154950272,51.30281501319282,4,Blues
2001,197359,0.3015235760661395,0.3355584780491808,5,-50.00026256367349,1,0.3001097017632952,0.4422776862770262,0.5243032780575524,0.8131513156987569,97.42710757723358,3,Blues
1982,280228,0.4481098395536863,0.8692165624456133,0,-59.60781879708028,1,0.7781754618451358,0.1190646697019547,0.5028715808864448,0.5416503082170544,163.32382997754985,4,Blues
1981,134984,0.9450256343161332,0.5135033815367271,0,-56.45846171589416,1,0.016897505654284,0.0252872087077257,0.99865275075933,0.5324548844325024,108.80347761409314,3,Blues
2003,283308,0.3639167107161807,0.8375345659131778,6,-47.25649845442298,1,0.6215343542133532,0.3419519871814251,0.547733052825212,0.4020799292856806,193.32012928337983,3,Blues
1988,253295,0.6663530484639965,0.52139647624201,2,-3.59311315581585,1,0.1567557701114559,0.4499953574773866,0.7769472894122704,0.3700679146866454,62.10237158993347,3,Blues
1996,143824,0.6142406193963186,0.8179691118006974,4,-7.699566783878581,1,0.8870794443580385,0.4304722337322799,0.921605187385778,0.2270016508043669,126.90094960625976,4,Blues
2009,281494,0.5414576345035268,0.7865993259467627,2,-4.450641723232451,0,0.8502315159094883,0.5686507189274829,0.1779990882310231,0.0480617439866618,103.2162805037615,5,Blues
2000,230074,0.4314025786851119,0.9182022505179612,1,-22.787607271916173,0,0.0789666519570212,0.5135507728828417,0.4352253368563943,0.0571828218385567,129.10489179255202,5,Blues
1953,142696,0.3139282674913668,0.9489317090874966,1,-18.11927241795844,0,0.5196947375183767,0.6383025312078696,0.7597898306320513,0.6370679746193247,134.2237079954639,3,Blues
1981,146372,0.6920454579897244,0.6450321322338294,5,-47.77641345825028,1,0.0254880364514705,0.7325863253145088,0.3682479860563034,0.7426672037047996,161.4069890857602,5,Blues
1956,270088,0.4710975026818144,0.0200869875076257,7,-3.415378078621181,0,0.6025043476569887,0.2674796783006123,0.1703860782480317,0.2042337308611026,192.54271196728695,5,Blues
2021,230090,0.3025711229090622,0.3410787198315167,1,-21.108437014943064,1,0.0340727806642107,0.5939994008865236,0.095317696045148,0.5789071228885421,51.31226835609218,3,Blues
2010,197368,0.4461478873764252,0.4848184257899725,10,-41.14192682942313,1,0.0305975443394908,0.1422761649153375,0.4757000191177968,0.6512578876683133,50.69272528726365,5,Blues
1986,130936,0.511775713521943,0.2761832307999606,6,-23.33444754779059,0,0.99949605805459,0.3512161115851717,0.9752099908145172,0.1040263684684624,167.5878046126241,3,Blues
1975,211573,0.6993071014756058,0.4328714020371588,0,-47.81147242038502,0,0.2585705578112703,0.9762184028631335,0.4003475809522938,0.3152318296042178,52.47565290275131,3,Blues
1987,205224,0.3599216267714548,0.1809467141637808,9,-30.878229234646074,0,0.2243279199730129,0.1198266850832481,0.7378862030442026,0.0115965579074552,87.09319646149214,3,Blues
1962,206662,0.7170734242525053,0.4229868706740689,10,-3.990446953435992,1,0.0280311124308653,0.7328295037382035,0.7579815421783901,0.0474639908650718,172.21649521073317,3,Blues
2008,160849,0.2215799374257419,0.1086706833431525,5,-57.5651133441599,1,0.0723833913574256,0.9661924467950536,0.3951536387801382,0.7281268565510601,79.62331366121361,3,Blues
1962,256683,0.9896526253272596,0.7824563248066112,3,-15.17518069316072,0,0.8285256367807469,0.4480622649202129,0.6372684558534445,0.875383630498761,164.7133806315187,4,Blues
1976,147615,0.7433522251256572,0.964991403012373,6,-58.088478215349305,1,0.8452800142828384,0.558662824748698,0.170710018297015,0.7714786740342743,160.2393917114465,4,Blues
2003,281430,0.6571647007048386,0.5536276921255691,5,-12.96626813477846,1,0.7075535841256746,0.6682866685997296,0.9310950304185824,0.5865636895691702,53.45324322117381,5,Blues
1953,209914,0.8376401781131143,0.934795057054111,0,-59.88198300089659,1,0.4249380574634928,0.90485788078229,0.7222408806684247,0.9241203044108948,150.14963136532023,3,Blues
2011,152440,0.6016032880614638,0.1158820526209101,5,-13.064427482222245,0,0.6203788788734182,0.225217156973347,0.6553781204921144,0.4424068939983977,153.72114134511946,4,Blues
2004,145460,0.2950466645917267,0.6765936294673827,7,-46.5571145656416,0,0.8200332904192111,0.4847382271581166,0.8010954812041396,0.750217301276388,69.53252896688801,3,Blues
2003,218480,0.8064507148538848,0.3060676436539522,1,-20.72278832602352,0,0.7327557432282512,0.2783259813776073,0.5650773519681772,0.6184210115026941,50.46950902812456,4,Blues
2014,158197,0.58702478912091,0.2774057362498715,4,-59.40000415956667,0,0.3332704152004571,0.9000931137002292,0.4016941719774626,0.5147806727017235,92.61116988659433,5,Blues
1976,234819,0.0201061444866267,0.282403525337486,2,-49.29147776043919,1,0.5545225426296551,0.129941070557495,0.7704293272834294,0.9537932078390444,111.89452741620042,4,Blues
1999,150539,0.4097228306126019,0.7097721863819734,4,-45.2791431063269,1,0.0017897074745898,0.7204822300369088,0.9259192194518062,0.1672498687447845,92.95745841028295,3,Blues
1963,138965,0.542441601419858,0.9200557369408782,3,-18.533135975473364,1,0.789263605164338,0.8923588529883314,0.1154003671031643,0.3196218004137202,94.34335220762986,4,Blues
1969,271821,0.1931802055468588,0.3690822748813692,5,-37.21554433123431,1,0.040520083848666,0.3711973753135763,0.7328234074486714,0.9008292609388362,142.6434516857602,4,Blues
2005,258894,0.2169210176224347,0.6626975829165305,7,-38.23004174507155,1,0.0525345144853309,0.7035393808565338,0.1295072975832091,0.1840570904437434,143.21262020301225,4,Blues
1997,161751,0.8188469887353818,0.2419951497344954,2,-16.003988707494138,1,0.7072027278624899,0.4463135868604002,0.946059983078822,0.1154653294681293,182.9611028482768,4,Blues
1963,294065,0.4772962185897459,0.2089401385298895,4,-3.6319241780310074,0,0.4731024009460042,0.1124469167032351,0.0274929178096529,0.0468927927006118,110.91813783547886,5,Blues
1963,178417,0.2301221554195784,0.2142988859469337,7,-23.685684334063808,1,0.3699788395333463,0.98112654290873,0.805292030390053,0.4723039273838089,143.70122652707346,4,Blues
2010,297941,0.7886327157714947,0.8031591637596158,2,-34.99395107329441,1,0.18239166708352,0.1399732882967951,0.0729954875914917,0.6524527081594601,193.46131224065184,4,Blues
1996,212429,0.6119711389179439,0.8204714675534438,4,-5.59736111798567,0,0.3721135224737492,0.7914976798959509,0.6473852314194565,0.986774258840998,92.93066291881937,3,Blues
1950,163373,0.8120861900847972,0.5562674200818378,8,-13.673441434057317,0,0.3762826459348284,0.4596026118992902,0.816406777620346,0.751911991685867,86.69148255714782,3,Blues
1975,252773,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.795,129.012,4,New Age
2007,156453,0.404,0.584,7,-6.861,1,0.0548,0.907,0.205,0.55,173.078,3,New Age
1989,187752,0.6373038804482356,0.1411418727019782,2,-53.68482853496431,1,0.0205038839787946,0.4964324684347484,0.521924291111599,0.9340372559030672,179.01927099570864,5,New Age
1970,250599,0.4298188568871711,0.1358505493809184,0,-12.983066493860155,0,0.4434599201213602,0.1271118221357435,0.7116193456068513,0.689670221398647,161.29493820783,4,New Age
2017,231655,0.2517372706705542,0.7937602339256089,10,-40.10269525898598,0,0.9818718317320686,0.5492063545515425,0.3612135868604282,0.1202686599367566,55.41900141204323,5,New Age
2007,222988,0.8285122792938275,0.7626040225231847,6,-48.31639380392038,0,0.9418187970913184,0.8920203192664996,0.5011892878217011,0.6163904455120206,141.37613826410814,5,New Age
1984,250783,0.4737856550376026,0.1407440785757018,7,-38.83043784927238,1,0.1453958536178579,0.6060151617805749,0.8488136412246733,0.2956615012396002,107.9585336197485,4,New Age
1986,152533,0.2678269092696299,0.2789789404689377,9,-20.248519129850514,1,0.8393351124569645,0.4533873501789628,0.387606544197325,0.1283913996540485,127.43743978882124,3,New Age
1979,212736,0.6508358049272402,0.5425976016558933,4,-10.358195153672114,1,0.2524825325023958,0.3526114182913975,0.0455218928047153,0.1192534181919,76.79007672668608,4,New Age
1979,189545,0.4855742863145413,0.0924391796434378,9,-9.958777048878538,0,0.3478679113560092,0.6448988657791378,0.2227185427084665,0.0026805230071281,161.3204999309092,4,New Age
1988,120687,0.0640729738694861,0.5910639268317144,3,-41.54724095210092,1,0.8447126253696897,0.0141768469514288,0.361340896815559,0.7514894795570034,60.20235663124117,3,New Age
1997,123204,0.1580186495179345,0.2927047567594207,1,-43.30180643867157,0,0.6380139647123919,0.1224418855015692,0.973557778601539,0.9272382058905771,80.63535521776643,5,New Age
1973,149412,0.118531653738709,0.930467113763522,0,-26.226258693778355,0,0.3157847502577215,0.4497825424387309,0.2706033306462931,0.1637524142298804,180.89813094302568,5,New Age
1977,241602,0.7207112318612106,0.5176064388219632,4,-16.422030340302307,0,0.3439651648647813,0.2951564545334021,0.9726215086517368,0.9313115476817924,73.88274435939127,3,New Age
2017,254644,0.6264377338845941,0.0083985451405577,0,-12.067719966629546,0,0.2659297824495785,0.2110218333204672,0.6372763503026682,0.6288578205900603,167.74555539530985,3,New Age
1957,270682,0.4525988254825379,0.9867794895159564,3,-58.12486468588737,1,0.4113177962659019,0.0853980273774533,0.7119015110986632,0.378067870496179,132.28211629784926,3,New Age
1973,211407,0.7300045974640462,0.1399361108541862,8,-59.48508518275412,1,0.5368082639063287,0.2911908106464486,0.3871137702171375,0.6584694531625636,116.16001965346328,3,New Age
2012,268565,0.9305715918009956,0.7503840193819434,0,-38.86837712157209,1,0.9201537198301356,0.9054244497887672,0.7539049841067035,0.4761934989512948,170.69901980921833,5,New Age
2009,215928,0.8486495237433272,0.3144180015368035,7,-42.9861488016874,0,0.5640628871240154,0.797768328415141,0.7077851309073012,0.5565890723237529,84.14188068252616,4,New Age
1996,245210,0.4881285219436123,0.9401351994093524,9,-19.43559635944858,1,0.586525093504081,0.9679360552334002,0.109839667097326,0.0630051092379261,66.11732596326793,4,New Age
1993,132511,0.9772291554575742,0.710705217570694,0,-16.359796778824688,0,0.0246710999899115,0.2943482772184449,0.4616833233957691,0.8485211730216418,162.10095321055772,3,New Age
1972,289292,0.8558650057718424,0.5101140714618309,6,-17.957569633426793,1,0.59572053395112,0.977420616212206,0.7176148677420209,0.7931021492044443,177.9287082018189,5,New Age
1985,164324,0.0074254589515354,0.3160103211119246,4,-40.81650910684219,1,0.5491393674807175,0.864284359349579,0.1555433712126503,0.4230341430680366,83.54350440888348,5,New Age
1970,186243,0.981450754526642,0.4610366625354172,7,-33.99371569239614,1,0.3477250827245443,0.3131147111087206,0.9022512091954012,0.5718141999532724,99.41959380799253,4,New Age
1974,135854,0.5787803689289882,0.2851774137201369,9,-39.62174726161571,1,0.392459320428779,0.0314744083030725,0.6783618084793739,0.0068421502787557,111.53522031564916,5,New Age
2016,199475,0.1663423778805415,0.421667655237063,5,-9.701815461859638,0,0.394703320085214,0.1785022869654912,0.2318109287769612,0.5816313415583683,171.4191580664873,3,New Age
1958,287623,0.5260510022741137,0.8442755048564591,4,-1.45794807997153,0,0.5514463428259117,0.3937391131765962,0.2622178412127631,0.2098334265544282,176.45060954813255,3,New Age
2011,224672,0.1734281839541231,0.4101366083796307,4,-27.24019011818925,0,0.9591397580275032,0.5636665029465535,0.3367589853124443,0.5162168790236111,156.48382509189554,4,New Age
1951,212630,0.779313544834494,0.8111484336588685,7,-3.757105750772269,1,0.7121951387369423,0.3789157481497808,0.7400819298264697,0.1905523658861142,88.78517688043112,5,New Age
1980,203527,0.793316955210502,0.6769239957679484,5,-15.01759655413948,1,0.8542916929217761,0.1429619517614514,0.0951533616097397,0.676411284851364,110.09668284842589,5,New Age
2011,269099,0.8930098895213731,0.5308011533954939,10,-26.191718196935103,1,0.0894305294197564,0.3440752478109694,0.4327463323796514,0.6555945665354079,126.87045830905952,4,New Age
1965,139687,0.0879129615627756,0.6103282719552028,6,-28.257586367373708,1,0.0467515871319098,0.6686550222921419,0.8287041440860876,0.0722234957307168,69.7795410364899,4,New Age
2015,233934,0.4409175503980216,0.6690008363160785,2,-59.23366114828394,0,0.6129045117577806,0.1542575984239375,0.6887569701858886,0.0446564085025182,169.8785004845059,4,New Age
1955,261781,0.1345739482339111,0.9353750824857594,6,-54.01044684783322,1,0.6537624033292878,0.6127461152200868,0.9908791577495728,0.5807925910110968,158.161821933789,3,New Age
2018,268299,0.6499525650151325,0.3750752806200758,2,-50.36020496772532,0,0.8463231421925725,0.4377641460183137,0.5837563526474036,0.4325799364917609,146.65287940211556,5,New Age
2005,190929,0.0990137136208407,0.6233063190878225,9,-46.98154244995576,0,0.8927186780289091,0.7011445615189031,0.8253150893864014,0.5719569828658181,54.56624006887873,4,New Age
1980,134869,0.6592686195521079,0.1879837984905272,2,-15.607768687533977,1,0.221104052109344,0.859929961860698,0.054751211511279,0.3159696854362314,72.31450042710237,3,New Age
1974,181808,0.6215953056662576,0.6527343193979237,3,-6.061237990429447,1,0.220409114487356,0.8101714174136119,0.0926145763756808,0.9271876401082452,141.8022979184649,5,New Age
2023,220651,0.5515524098437058,0.6217123702329154,1,-35.832663579377524,1,0.1571016624251474,0.6454905163567419,0.8274767240557405,0.0566410348598076,177.3933623310652,5,New Age
2015,238949,0.8451055796518214,0.5630986456977191,3,-50.35530458174687,0,0.2415834931211956,0.7167486030212835,0.193200515341878,0.6953074742715631,65.13221610723575,5,New Age
2011,201219,0.2073892683559375,0.5624757418455295,2,-30.177926236148767,1,0.8436971032797398,0.5886429177000999,0.1038534926729027,0.9486852792245578,156.4047592024151,5,New Age
2023,196734,0.6057303340834035,0.430155590895224,1,-58.6445374121878,0,0.6645477214450365,0.2806978782740349,0.2334955511331323,0.2384388412984314,98.10586156828684,3,New Age
1993,173149,0.0688072244471204,0.8144472017165533,3,-20.920672938962237,0,0.7346601503340014,0.5552047373163945,0.7697831627185435,0.3971649875044803,174.84946282103328,3,New Age
1978,193976,0.6710129209043421,0.5948703066642976,8,-32.073111199820225,0,0.9588959203459432,0.7379161887949904,0.3996807396320312,0.4695611687909412,121.39720097220165,3,New Age
1994,175486,0.38805331838955,0.146967140491276,8,-59.13476121649352,0,0.864450584157941,0.9220566201357722,0.2259881294634605,0.0264212588727958,168.83690188030772,4,New Age
1980,241129,0.527125618866905,0.6166496312134826,4,-8.994678241972842,1,0.8932969429109565,0.4771755566207104,0.641180185277159,0.5204529754766483,74.45608405548234,5,New Age
1954,287065,0.9166861047047754,0.5673002386124388,2,-30.078053148275067,1,0.4303106758830204,0.8722517382099904,0.910128972417042,0.8705803576681368,51.10558208482872,3,New Age
2005,223802,0.8184951998537792,0.4966698499066648,8,-37.09802703631127,0,0.4561863193121818,0.2723168542874145,0.2041054212869136,0.3287395635263571,155.37393134910678,3,New Age
1995,154604,0.3335175982143747,0.0944072699296063,2,-38.390392180510986,0,0.3428124439535167,0.939377007493732,0.8722362402237347,0.8285854481710498,157.21120186548768,3,New Age
1950,206980,0.3185707990090667,0.3504557492214798,0,-27.81089144792737,1,0.8819985548683585,0.909632851351912,0.4757241462012492,0.8774329668310851,109.7290328017652,4,New Age
1974,193832,0.4138442712542629,0.652818951276911,3,-28.54726480951871,1,0.8699453657266633,0.1401346567569694,0.0153790701038235,0.3746708293609249,182.09691703481965,3,New Age
1993,187883,0.0251084119487304,0.2774907864728504,1,-37.03630022606552,1,0.2530583546920502,0.7898277084765969,0.6695773117039593,0.8873318762575146,199.839564453074,5,New Age
1960,159348,0.0472423348622779,0.8081960659583286,1,-13.89811735713164,1,0.1787784100990236,0.0738723783951572,0.251596426187305,0.2851095304706333,147.13517269396488,5,New Age
1953,251770,0.635969738641261,0.3900172971271162,3,-21.303573838352072,1,0.8595993494265562,0.9247621508922692,0.6753935921832143,0.355199582877044,160.91714422101214,3,New Age
1966,204820,0.4453303547452472,0.6175932332505379,0,-54.79364732850766,1,0.6694247566362895,0.1984454922450272,0.8584220100052213,0.8589550447741495,68.87523953205493,3,New Age
2023,186787,0.2670267680012793,0.6184116493768631,10,-12.539115899357796,0,0.85705854234189,0.4772172129501779,0.7661884968740669,0.6158605038573526,112.16364938092126,4,New Age
1997,228739,0.9144147014736752,0.7816632701445123,10,-37.08088989374491,0,0.9368547352491896,0.6538625955281664,0.6070990039165575,0.9563550382089596,84.70483115949288,4,New Age
1962,201499,0.9221759600736028,0.463161305620771,5,-54.09174788380096,1,0.3033406976255818,0.3968188963547694,0.8999723744013106,0.5981219564386714,57.54226639180985,4,New Age
1980,164662,0.8558740590221451,0.3609506432847243,6,-0.2074960491690234,0,0.5731065697348929,0.8776284646008036,0.1245278411178634,0.2275537487447775,80.23597340906504,5,New Age
1999,255537,0.9209450977997792,0.4611272995581402,7,-37.894684082263936,0,0.1281195208326645,0.9866778769122138,0.0913876909486002,0.7680381264193621,75.29872912617887,5,New Age
1984,148225,0.5592300190397312,0.7927034966590539,9,-50.74737416430606,0,0.7122946446544764,0.5678516118470252,0.9587493707533398,0.3443818755110938,59.19950053914575,4,New Age
1979,258628,0.2197911885282869,0.4942985628130697,1,-57.60806351163389,1,0.3850695003779552,0.6333372070585875,0.218793819582632,0.6794244294103259,87.62258926553628,3,New Age
2014,208150,0.0215261073534503,0.1578980848048453,5,-23.175272373623,0,0.4867964629625912,0.5581648660243774,0.9493092502924904,0.2539026516336293,151.8435854129874,3,New Age
1989,124087,0.4069027116818974,0.1874560674950186,3,-58.433700627247774,1,0.2221329414986728,0.8069937494617546,0.900844342023958,0.4854802676291311,88.98552387703606,4,New Age
1975,196779,0.6857158813723577,0.5800770540189445,0,-14.740537097078873,1,0.0977082169501269,0.5879406015399604,0.4523853187527548,0.6890990486161418,144.42528787923544,3,New Age
1977,142681,0.922089622080319,0.931793464009292,8,-25.50297561507904,1,0.1754523555640202,0.700721816935043,0.2102134519017682,0.647187553037412,103.42293689045908,3,New Age
1982,188828,0.199227569767469,0.5605465079567677,6,-41.73375396438984,0,0.5135290296498832,0.9558509561998684,0.9473616996291552,0.589371479645397,52.67074386230708,3,New Age
1957,198461,0.3348245944047141,0.8345517965536928,10,-51.46280822971428,1,0.1842173286892555,0.2301647249074428,0.3304911598751048,0.0747670606821296,165.29784740302898,4,New Age
1999,287533,0.7059397502935065,0.4227862284459845,4,-33.94287882566509,0,0.2621039691900222,0.4113787883230598,0.2445649720218878,0.1936532231863563,187.61225577582297,4,New Age
1956,238329,0.009182603680489,0.499958317653832,5,-21.28556217546825,0,0.4992989796995067,0.182181571333434,0.934777606848016,0.8666604483765936,122.83624208639507,3,New Age
1964,140898,0.003761744154952,0.6340797524983017,0,-23.616281784353973,0,0.9051193134035826,0.5297599388917089,0.6982730719524105,0.1642460925426466,145.0989930701838,5,New Age
2007,165854,0.539650633211352,0.0366032425044535,8,-4.396340741374551,0,0.811974875675768,0.2414757132966927,0.3864030603474341,0.7750435380504997,69.89210389343728,3,New Age
2001,277978,0.1629734400227986,0.0894392669084486,8,-53.979524416596405,0,0.6555756900120698,0.6079464810731272,0.0479077251663222,0.4581841277621598,189.6801938993867,5,New Age
1952,189009,0.9677537269127502,0.7962149843706866,5,-5.09791443306397,1,0.2708960657955047,0.7111995983293677,0.2740072284414623,0.6645829718507303,117.00270355645796,4,New Age
1999,180259,0.3808205582080765,0.955165564039375,7,-34.39038105981837,1,0.7530443141450581,0.9367802902274568,0.6943581792388908,0.9655446540592494,66.55149227451702,3,New Age
1955,208217,0.8087606668719606,0.8912574858462712,0,-59.74613930148753,0,0.4457526783337291,0.9455233530976538,0.062172450114495,0.2544614451049514,129.77506130111004,4,New Age
1992,205689,0.867292487717091,0.1455979229708043,5,-6.923148118199556,1,0.8889129952463302,0.4691467543941078,0.7485770108844154,0.2767289638355283,118.94093117977764,4,New Age
1979,277785,0.1623432275798189,0.4016843682413876,6,-15.350647457825652,1,0.5713303290828916,0.2877765567585233,0.0708306465356533,0.926523871845592,55.26564842070673,4,New Age
2008,120648,0.8728258995817364,0.9976572644026434,6,-3.260999992587415,0,0.9458245113490668,0.3991545872276811,0.967753940348922,0.2560654042750792,125.54937005111536,3,New Age
1957,254597,0.487250466179053,0.953739945311716,7,-17.850898192025497,1,0.7513664341348916,0.2439581542507497,0.1054849264633803,0.2846311741260199,139.80132503082294,3,New Age
2011,285699,0.2763538056557157,0.9894727646621057,4,-35.00517518325934,1,0.2624501504289145,0.7024274515111824,0.0070752784228795,0.9471404184524724,177.58707255616827,5,New Age
1963,151099,0.7998407744372091,0.3575825631092197,5,-23.523589542167016,1,0.9850062718656444,0.5900085519958812,0.3933518005159182,0.8730685364878565,199.20207285690117,3,New Age
2010,233697,0.7037089896858435,0.5783710535905725,8,-36.440505952349326,0,0.169002450068385,0.3027448382506245,0.6088960246782192,0.2394052506672895,115.43379096622516,3,New Age
1951,214623,0.6402592450970267,0.8217325913873516,7,-56.80799269587005,1,0.3874103966515816,0.6175509972104631,0.3984200268202585,0.5257739791132762,84.37334026723101,5,New Age
1956,241984,0.7102949160310328,0.9241223846698912,6,-54.63136223385365,0,0.8011171803214562,0.3636762915060205,0.4540301823028477,0.4598912002870645,141.1945430141686,4,New Age
1997,131234,0.828724161953072,0.3657782036897283,2,-36.16717455081015,1,0.0992050504727708,0.1869237671464025,0.9160758342028708,0.4877344089205276,56.34137987700103,3,New Age
1953,171173,0.852965001447622,0.3010496811400642,2,-45.72820067326122,1,0.8619568541779853,0.9394821677967612,0.6325033792680675,0.3311536749681397,199.7844341956434,4,New Age
1977,160219,0.2196412462288121,0.919003860024614,1,-49.94198893131573,0,0.6576449913893814,0.9657869345536816,0.8716231512920142,0.6704885500507146,149.65675381126965,4,New Age
2017,133914,0.2314341009874612,0.9850707797568496,9,-9.491186913306684,0,0.8213867665958943,0.4942297702671514,0.7231199819854711,0.8052236617132533,63.08489675785166,5,New Age
1958,261760,0.8514637256805943,0.2985354956221655,8,-58.632598570450135,1,0.553759605955228,0.4777688511666847,0.909980922295056,0.3404860545913829,154.99647698525808,5,New Age
2011,270274,0.1864446998786433,0.8440450656575668,2,-53.16178319830952,0,0.8250538447031454,0.7323528019404973,0.5600476319954395,0.5740540211712818,98.70667749932412,3,New Age
1972,286330,0.2440756465787653,0.3891961140377036,0,-50.59780685821824,0,0.1407455599713261,0.3474020142903254,0.9848208614869718,0.4637933261578199,51.23209536645959,3,New Age
